CLOSED_AT,OPENED_AT,OPEN,HIGH,LOW,CLOSE,VOLUME,COMPONENT,BUCKET
2022-01-01T09:53:59.999Z,2022-01-01T09:53:00Z,47059.11000000,47069.82000000,47048.14000000,47052.93000000,3.72349000,,2022
2022-01-01T09:54:59.999Z,2022-01-01T09:54:00Z,47052.93000000,47069.32000000,47046.64000000,47046.64000000,4.12521000,,2022
2022-01-01T09:55:59.999Z,2022-01-01T09:55:00Z,47049.44000000,47055.25000000,47043.90000000,47049.68000000,4.03722000,,2022
2022-01-01T09:56:59.999Z,2022-01-01T09:56:00Z,47048.64000000,47076.22000000,47048.47000000,47076.21000000,3.91640000,,2022
2022-01-01T09:57:59.999Z,2022-01-01T09:57:00Z,47076.21000000,47079.89000000,47065.51000000,47074.63000000,5.80694000,,2022
2022-01-01T09:58:59.999Z,2022-01-01T09:58:00Z,47074.63000000,47078.96000000,47074.59000000,47074.64000000,2.41373000,,2022
2022-01-01T09:59:59.999Z,2022-01-01T09:59:00Z,47078.96000000,47143.99000000,47075.78000000,47143.98000000,9.25204000,,2022
2022-01-01T10:00:59.999Z,2022-01-01T10:00:00Z,47143.98000000,47222.22000000,47135.53000000,47215.05000000,14.66732000,,2022
2022-01-01T10:01:59.999Z,2022-01-01T10:01:00Z,47215.05000000,47260.00000000,47175.25000000,47232.95000000,26.69466000,,2022
2022-01-01T10:02:59.999Z,2022-01-01T10:02:00Z,47232.95000000,47252.45000000,47213.43000000,47233.58000000,5.24489000,,2022
2022-01-01T10:03:59.999Z,2022-01-01T10:03:00Z,47233.57000000,47298.75000000,47233.57000000,47283.64000000,19.63358000,,2022
2022-01-01T10:04:59.999Z,2022-01-01T10:04:00Z,47283.63000000,47287.44000000,47215.86000000,47221.55000000,6.94413000,,2022
2022-01-01T10:05:59.999Z,2022-01-01T10:05:00Z,47221.55000000,47221.55000000,47173.78000000,47178.00000000,4.70450000,,2022
2022-01-01T10:06:59.999Z,2022-01-01T10:06:00Z,47178.01000000,47184.39000000,47126.53000000,47168.64000000,8.06666000,,2022
2022-01-01T10:07:59.999Z,2022-01-01T10:07:00Z,47168.61000000,47189.46000000,47151.22000000,47180.70000000,7.32318000,,2022
2022-01-01T10:08:59.999Z,2022-01-01T10:08:00Z,47180.70000000,47189.46000000,47160.00000000,47186.93000000,4.56204000,,2022
2022-01-01T10:09:59.999Z,2022-01-01T10:09:00Z,47186.93000000,47189.46000000,47166.00000000,47166.00000000,3.83806000,,2022
2022-01-01T10:10:59.999Z,2022-01-01T10:10:00Z,47166.01000000,47180.62000000,47160.00000000,47171.26000000,4.64527000,,2022
2022-01-01T10:11:59.999Z,2022-01-01T10:11:00Z,47171.26000000,47205.00000000,47168.52000000,47197.94000000,3.96287000,,2022
2022-01-01T10:12:59.999Z,2022-01-01T10:12:00Z,47197.95000000,47209.87000000,47160.00000000,47173.63000000,7.26651000,,2022
2022-01-01T10:13:59.999Z,2022-01-01T10:13:00Z,47173.64000000,47173.64000000,47130.12000000,47138.51000000,6.10011000,,2022
2022-01-01T10:14:59.999Z,2022-01-01T10:14:00Z,47133.80000000,47146.99000000,47111.11000000,47111.12000000,5.11879000,,2022
2022-01-01T10:15:59.999Z,2022-01-01T10:15:00Z,47111.11000000,47111.12000000,47040.00000000,47055.15000000,13.93989000,,2022
2022-01-01T10:16:59.999Z,2022-01-01T10:16:00Z,47055.15000000,47059.28000000,47023.84000000,47024.24000000,11.79985000,,2022
2022-01-01T10:17:59.999Z,2022-01-01T10:17:00Z,47023.84000000,47065.23000000,47023.19000000,47039.99000000,8.64690000,,2022
2022-01-01T10:18:59.999Z,2022-01-01T10:18:00Z,47039.99000000,47050.00000000,47015.07000000,47030.32000000,13.64860000,,2022
2022-01-01T10:19:59.999Z,2022-01-01T10:19:00Z,47030.32000000,47073.47000000,47030.31000000,47055.60000000,5.23456000,,2022
2022-01-01T10:20:59.999Z,2022-01-01T10:20:00Z,47055.60000000,47062.75000000,47027.80000000,47038.82000000,13.51410000,,2022
2022-01-01T10:21:59.999Z,2022-01-01T10:21:00Z,47038.82000000,47041.78000000,47002.40000000,47031.06000000,16.76825000,,2022
2022-01-01T10:22:59.999Z,2022-01-01T10:22:00Z,47030.83000000,47031.06000000,46976.54000000,46987.56000000,17.38633000,,2022
2022-01-01T10:23:59.999Z,2022-01-01T10:23:00Z,46987.55000000,47020.95000000,46977.02000000,47019.99000000,11.48981000,,2022
2022-01-01T10:24:59.999Z,2022-01-01T10:24:00Z,47020.95000000,47053.19000000,47016.08000000,47040.06000000,4.15850000,,2022
2022-01-01T10:25:59.999Z,2022-01-01T10:25:00Z,47040.06000000,47046.54000000,47011.83000000,47030.81000000,7.45182000,,2022
2022-01-01T10:26:59.999Z,2022-01-01T10:26:00Z,47030.81000000,47034.72000000,47017.46000000,47034.35000000,2.64851000,,2022
2022-01-01T10:27:59.999Z,2022-01-01T10:27:00Z,47028.02000000,47034.71000000,47000.71000000,47020.62000000,7.93423000,,2022
2022-01-01T10:28:59.999Z,2022-01-01T10:28:00Z,47020.62000000,47030.84000000,46812.99000000,46851.15000000,104.94418000,,2022
2022-01-01T10:29:59.999Z,2022-01-01T10:29:00Z,46847.59000000,46924.64000000,46825.98000000,46874.25000000,45.56979000,,2022
2022-01-01T10:30:59.999Z,2022-01-01T10:30:00Z,46874.26000000,46874.26000000,46811.30000000,46824.73000000,19.03603000,,2022
2022-01-01T10:31:59.999Z,2022-01-01T10:31:00Z,46824.73000000,46849.99000000,46758.00000000,46766.45000000,43.23542000,,2022
2022-01-01T10:32:59.999Z,2022-01-01T10:32:00Z,46770.83000000,46799.00000000,46743.95000000,46780.44000000,40.59778000,,2022
2022-01-01T10:33:59.999Z,2022-01-01T10:33:00Z,46780.43000000,46807.75000000,46772.60000000,46799.13000000,17.77906000,,2022
2022-01-01T10:34:59.999Z,2022-01-01T10:34:00Z,46799.14000000,46799.14000000,46720.22000000,46752.45000000,27.08768000,,2022
2022-01-01T10:35:59.999Z,2022-01-01T10:35:00Z,46752.45000000,46769.75000000,46715.39000000,46765.34000000,41.83049000,,2022
2022-01-01T10:36:59.999Z,2022-01-01T10:36:00Z,46769.60000000,46837.43000000,46765.34000000,46819.62000000,22.82842000,,2022
2022-01-01T10:37:59.999Z,2022-01-01T10:37:00Z,46819.61000000,46847.64000000,46804.09000000,46821.44000000,20.06496000,,2022
2022-01-01T10:38:59.999Z,2022-01-01T10:38:00Z,46824.53000000,46847.64000000,46810.78000000,46846.86000000,24.32941000,,2022
2022-01-01T10:39:59.999Z,2022-01-01T10:39:00Z,46843.21000000,46846.98000000,46817.08000000,46829.45000000,8.41994000,,2022
2022-01-01T10:40:59.999Z,2022-01-01T10:40:00Z,46829.45000000,46885.16000000,46829.45000000,46878.42000000,44.73001000,,2022
2022-01-01T10:41:59.999Z,2022-01-01T10:41:00Z,46878.43000000,46885.15000000,46821.79000000,46837.84000000,14.89923000,,2022
2022-01-01T10:42:59.999Z,2022-01-01T10:42:00Z,46837.84000000,46880.43000000,46834.46000000,46840.00000000,11.16485000,,2022
2022-01-01T10:43:59.999Z,2022-01-01T10:43:00Z,46840.13000000,46969.69000000,46837.12000000,46966.68000000,18.44148000,,2022
2022-01-01T10:44:59.999Z,2022-01-01T10:44:00Z,46966.68000000,47017.95000000,46966.68000000,46979.50000000,12.05347000,,2022
2022-01-01T10:45:59.999Z,2022-01-01T10:45:00Z,46979.50000000,47081.02000000,46975.41000000,47014.77000000,15.40619000,,2022
2022-01-01T10:46:59.999Z,2022-01-01T10:46:00Z,47014.78000000,47039.37000000,46988.45000000,47000.00000000,11.84039000,,2022
2022-01-01T10:47:59.999Z,2022-01-01T10:47:00Z,46999.99000000,47000.00000000,46918.43000000,46919.95000000,12.28352000,,2022
2022-01-01T10:48:59.999Z,2022-01-01T10:48:00Z,46919.94000000,46951.85000000,46918.44000000,46951.84000000,4.51759000,,2022
2022-01-01T10:49:59.999Z,2022-01-01T10:49:00Z,46951.85000000,46954.89000000,46914.61000000,46937.99000000,10.40828000,,2022
2022-01-01T10:50:59.999Z,2022-01-01T10:50:00Z,46937.98000000,46982.15000000,46916.02000000,46970.76000000,7.35458000,,2022
2022-01-01T10:51:59.999Z,2022-01-01T10:51:00Z,46970.77000000,47020.34000000,46970.61000000,47018.63000000,10.28433000,,2022
2022-01-01T10:52:59.999Z,2022-01-01T10:52:00Z,47018.64000000,47026.42000000,46996.30000000,46999.24000000,7.19495000,,2022
2022-01-01T10:53:59.999Z,2022-01-01T10:53:00Z,47002.46000000,47002.66000000,46975.64000000,46975.65000000,3.42232000,,2022
2022-01-01T10:54:59.999Z,2022-01-01T10:54:00Z,46975.65000000,46975.65000000,46935.60000000,46960.42000000,16.96843000,,2022
2022-01-01T10:55:59.999Z,2022-01-01T10:55:00Z,46960.42000000,46966.00000000,46941.10000000,46941.10000000,3.74946000,,2022
2022-01-01T10:56:59.999Z,2022-01-01T10:56:00Z,46941.11000000,46946.13000000,46941.10000000,46944.45000000,4.56741000,,2022
2022-01-01T10:57:59.999Z,2022-01-01T10:57:00Z,46944.46000000,46944.46000000,46904.51000000,46910.21000000,5.26474000,,2022
2022-01-01T10:58:59.999Z,2022-01-01T10:58:00Z,46910.21000000,46910.21000000,46880.00000000,46880.00000000,21.34370000,,2022
2022-01-01T10:59:59.999Z,2022-01-01T10:59:00Z,46880.01000000,46902.89000000,46868.71000000,46871.08000000,8.00559000,,2022
2022-01-01T11:00:59.999Z,2022-01-01T11:00:00Z,46871.09000000,46889.69000000,46863.31000000,46882.54000000,19.11189000,,2022
2022-01-01T11:01:59.999Z,2022-01-01T11:01:00Z,46882.04000000,46907.59000000,46864.02000000,46867.26000000,34.33977000,,2022
2022-01-01T11:02:59.999Z,2022-01-01T11:02:00Z,46871.66000000,46893.38000000,46862.41000000,46891.21000000,19.97242000,,2022
2022-01-01T11:03:59.999Z,2022-01-01T11:03:00Z,46891.20000000,46929.44000000,46882.60000000,46925.07000000,6.06086000,,2022
2022-01-01T11:04:59.999Z,2022-01-01T11:04:00Z,46925.08000000,46945.18000000,46923.95000000,46940.31000000,5.05125000,,2022
2022-01-01T11:05:59.999Z,2022-01-01T11:05:00Z,46940.30000000,46950.00000000,46932.37000000,46950.00000000,4.91019000,,2022
2022-01-01T11:06:59.999Z,2022-01-01T11:06:00Z,46949.99000000,46960.39000000,46937.65000000,46937.66000000,6.57407000,,2022
2022-01-01T11:07:59.999Z,2022-01-01T11:07:00Z,46937.66000000,46937.66000000,46865.04000000,46894.52000000,20.94980000,,2022
2022-01-01T11:08:59.999Z,2022-01-01T11:08:00Z,46894.52000000,46901.87000000,46874.47000000,46893.02000000,7.85909000,,2022
2022-01-01T11:09:59.999Z,2022-01-01T11:09:00Z,46893.02000000,46918.60000000,46893.01000000,46915.00000000,8.10718000,,2022
2022-01-01T11:10:59.999Z,2022-01-01T11:10:00Z,46915.00000000,46915.00000000,46863.59000000,46863.60000000,5.26713000,,2022
2022-01-01T11:11:59.999Z,2022-01-01T11:11:00Z,46863.60000000,46915.00000000,46863.59000000,46902.01000000,8.17946000,,2022
2022-01-01T11:12:59.999Z,2022-01-01T11:12:00Z,46902.01000000,46908.26000000,46885.84000000,46887.96000000,6.12556000,,2022
2022-01-01T11:13:59.999Z,2022-01-01T11:13:00Z,46887.96000000,46897.74000000,46887.96000000,46895.21000000,2.30586000,,2022
2022-01-01T11:14:59.999Z,2022-01-01T11:14:00Z,46895.20000000,46931.70000000,46890.43000000,46925.19000000,9.43237000,,2022
2022-01-01T11:15:59.999Z,2022-01-01T11:15:00Z,46925.20000000,46975.95000000,46915.07000000,46963.78000000,16.36278000,,2022
2022-01-01T11:16:59.999Z,2022-01-01T11:16:00Z,46963.79000000,47007.73000000,46963.78000000,46990.45000000,18.39751000,,2022
2022-01-01T11:17:59.999Z,2022-01-01T11:17:00Z,46990.46000000,46990.46000000,46950.18000000,46952.56000000,22.94465000,,2022
2022-01-01T11:18:59.999Z,2022-01-01T11:18:00Z,46952.56000000,46970.00000000,46952.56000000,46969.99000000,10.91179000,,2022
2022-01-01T11:19:59.999Z,2022-01-01T11:19:00Z,46969.98000000,46995.00000000,46965.39000000,46995.00000000,14.44459000,,2022
2022-01-01T11:20:59.999Z,2022-01-01T11:20:00Z,46994.99000000,46995.00000000,46957.31000000,46973.88000000,8.84160000,,2022
2022-01-01T11:21:59.999Z,2022-01-01T11:21:00Z,46970.06000000,46987.99000000,46921.61000000,46925.59000000,14.74722000,,2022
2022-01-01T11:22:59.999Z,2022-01-01T11:22:00Z,46925.59000000,46936.00000000,46898.97000000,46936.00000000,5.48924000,,2022
2022-01-01T11:23:59.999Z,2022-01-01T11:23:00Z,46930.19000000,46950.43000000,46916.03000000,46925.42000000,11.20727000,,2022
2022-01-01T11:24:59.999Z,2022-01-01T11:24:00Z,46925.42000000,46935.53000000,46911.78000000,46928.61000000,12.15236000,,2022
2022-01-01T11:25:59.999Z,2022-01-01T11:25:00Z,46928.60000000,46934.86000000,46910.21000000,46934.37000000,5.38984000,,2022
2022-01-01T11:26:59.999Z,2022-01-01T11:26:00Z,46934.37000000,46949.59000000,46934.36000000,46948.33000000,9.08066000,,2022
2022-01-01T11:27:59.999Z,2022-01-01T11:27:00Z,46948.32000000,46951.57000000,46934.68000000,46947.49000000,5.93140000,,2022
2022-01-01T11:28:59.999Z,2022-01-01T11:28:00Z,46947.49000000,46970.18000000,46947.00000000,46965.79000000,6.03979000,,2022
2022-01-01T11:29:59.999Z,2022-01-01T11:29:00Z,46965.79000000,46976.76000000,46935.00000000,46956.77000000,9.47679000,,2022
2022-01-01T11:30:59.999Z,2022-01-01T11:30:00Z,46956.78000000,46969.00000000,46950.16000000,46966.56000000,4.71298000,,2022
2022-01-01T11:31:59.999Z,2022-01-01T11:31:00Z,46968.56000000,46976.81000000,46905.38000000,46909.48000000,6.17012000,,2022
2022-01-01T11:32:59.999Z,2022-01-01T11:32:00Z,46909.48000000,46915.69000000,46887.96000000,46908.97000000,6.44583000,,2022
2022-01-01T11:33:59.999Z,2022-01-01T11:33:00Z,46908.97000000,46910.77000000,46865.56000000,46874.61000000,22.66428000,,2022
2022-01-01T11:34:59.999Z,2022-01-01T11:34:00Z,46874.61000000,46896.13000000,46868.70000000,46896.12000000,6.66423000,,2022
2022-01-01T11:35:59.999Z,2022-01-01T11:35:00Z,46896.12000000,46899.57000000,46887.13000000,46895.18000000,5.65484000,,2022
2022-01-01T11:36:59.999Z,2022-01-01T11:36:00Z,46895.18000000,46895.18000000,46850.91000000,46851.01000000,72.07750000,,2022
2022-01-01T11:37:59.999Z,2022-01-01T11:37:00Z,46851.01000000,46884.70000000,46819.90000000,46873.04000000,16.54024000,,2022
2022-01-01T11:38:59.999Z,2022-01-01T11:38:00Z,46875.80000000,46900.00000000,46873.04000000,46898.37000000,9.72715000,,2022
2022-01-01T11:39:59.999Z,2022-01-01T11:39:00Z,46896.34000000,46951.00000000,46896.34000000,46939.05000000,27.71264000,,2022
2022-01-01T11:40:59.999Z,2022-01-01T11:40:00Z,46939.05000000,46986.57000000,46936.66000000,46979.51000000,9.08158000,,2022
2022-01-01T11:41:59.999Z,2022-01-01T11:41:00Z,46979.51000000,46994.24000000,46957.47000000,46964.84000000,15.01090000,,2022
2022-01-01T11:42:59.999Z,2022-01-01T11:42:00Z,46964.84000000,46980.33000000,46958.58000000,46966.80000000,6.55286000,,2022
2022-01-01T11:43:59.999Z,2022-01-01T11:43:00Z,46965.84000000,46976.00000000,46924.22000000,46934.46000000,4.38723000,,2022
2022-01-01T11:44:59.999Z,2022-01-01T11:44:00Z,46934.46000000,46956.03000000,46934.46000000,46946.36000000,5.17846000,,2022
2022-01-01T11:45:59.999Z,2022-01-01T11:45:00Z,46946.36000000,46949.98000000,46935.03000000,46945.21000000,3.84660000,,2022
2022-01-01T11:46:59.999Z,2022-01-01T11:46:00Z,46945.21000000,46978.42000000,46945.21000000,46953.31000000,5.91421000,,2022
2022-01-01T11:47:59.999Z,2022-01-01T11:47:00Z,46952.45000000,46954.47000000,46950.01000000,46954.46000000,3.50150000,,2022
2022-01-01T11:48:59.999Z,2022-01-01T11:48:00Z,46954.46000000,46972.41000000,46950.12000000,46952.57000000,2.42346000,,2022
2022-01-01T11:49:59.999Z,2022-01-01T11:49:00Z,46952.56000000,46967.22000000,46932.77000000,46952.84000000,4.55302000,,2022
2022-01-01T11:50:59.999Z,2022-01-01T11:50:00Z,46956.93000000,46964.04000000,46937.48000000,46937.49000000,3.92983000,,2022
2022-01-01T11:51:59.999Z,2022-01-01T11:51:00Z,46937.49000000,46942.70000000,46897.16000000,46897.17000000,10.20226000,,2022
2022-01-01T11:52:59.999Z,2022-01-01T11:52:00Z,46897.16000000,46899.26000000,46878.83000000,46892.21000000,6.45534000,,2022
2022-01-01T11:53:59.999Z,2022-01-01T11:53:00Z,46892.22000000,46915.97000000,46892.21000000,46909.28000000,5.60942000,,2022
2022-01-01T11:54:59.999Z,2022-01-01T11:54:00Z,46909.28000000,46914.27000000,46789.31000000,46806.22000000,76.71400000,,2022
2022-01-01T11:55:59.999Z,2022-01-01T11:55:00Z,46804.54000000,46851.63000000,46766.63000000,46851.63000000,21.37503000,,2022
2022-01-01T11:56:59.999Z,2022-01-01T11:56:00Z,46851.63000000,46851.71000000,46804.75000000,46807.12000000,7.33738000,,2022
2022-01-01T11:57:59.999Z,2022-01-01T11:57:00Z,46807.12000000,46824.15000000,46779.62000000,46800.00000000,10.13128000,,2022
2022-01-01T11:58:59.999Z,2022-01-01T11:58:00Z,46800.00000000,46808.81000000,46786.95000000,46794.87000000,4.37497000,,2022
2022-01-01T11:59:59.999Z,2022-01-01T11:59:00Z,46794.88000000,46794.88000000,46756.77000000,46758.87000000,12.27440000,,2022
2022-01-01T12:00:59.999Z,2022-01-01T12:00:00Z,46758.87000000,46826.83000000,46756.30000000,46825.01000000,7.61286000,,2022
2022-01-01T12:01:59.999Z,2022-01-01T12:01:00Z,46825.01000000,46825.02000000,46800.49000000,46807.99000000,7.62883000,,2022
2022-01-01T12:02:59.999Z,2022-01-01T12:02:00Z,46805.14000000,46814.42000000,46761.76000000,46808.04000000,33.52525000,,2022
2022-01-01T12:03:59.999Z,2022-01-01T12:03:00Z,46808.04000000,46815.26000000,46792.36000000,46793.94000000,4.82469000,,2022
2022-01-01T12:04:59.999Z,2022-01-01T12:04:00Z,46793.94000000,46826.00000000,46793.94000000,46798.81000000,5.88667000,,2022
2022-01-01T12:05:59.999Z,2022-01-01T12:05:00Z,46798.81000000,46811.35000000,46794.12000000,46803.28000000,7.62785000,,2022
2022-01-01T12:06:59.999Z,2022-01-01T12:06:00Z,46803.29000000,46843.41000000,46797.29000000,46842.84000000,9.61818000,,2022
2022-01-01T12:07:59.999Z,2022-01-01T12:07:00Z,46842.85000000,46895.41000000,46839.47000000,46873.01000000,11.52568000,,2022
2022-01-01T12:08:59.999Z,2022-01-01T12:08:00Z,46873.00000000,46899.15000000,46873.00000000,46893.01000000,6.21490000,,2022
2022-01-01T12:09:59.999Z,2022-01-01T12:09:00Z,46893.00000000,46934.49000000,46890.95000000,46925.99000000,12.37130000,,2022
2022-01-01T12:10:59.999Z,2022-01-01T12:10:00Z,46925.99000000,46947.36000000,46920.02000000,46934.49000000,4.69366000,,2022
2022-01-01T12:11:59.999Z,2022-01-01T12:11:00Z,46934.49000000,46936.55000000,46900.00000000,46900.00000000,2.91366000,,2022
2022-01-01T12:12:59.999Z,2022-01-01T12:12:00Z,46900.01000000,46926.33000000,46900.00000000,46918.09000000,6.36011000,,2022
2022-01-01T12:13:59.999Z,2022-01-01T12:13:00Z,46918.09000000,46933.39000000,46906.78000000,46926.80000000,3.70523000,,2022
2022-01-01T12:14:59.999Z,2022-01-01T12:14:00Z,46926.78000000,46992.60000000,46926.78000000,46990.62000000,7.49124000,,2022
2022-01-01T12:15:59.999Z,2022-01-01T12:15:00Z,46990.14000000,47012.49000000,46952.52000000,46957.23000000,25.21488000,,2022
2022-01-01T12:16:59.999Z,2022-01-01T12:16:00Z,46957.23000000,46988.93000000,46952.52000000,46976.80000000,4.87567000,,2022
2022-01-01T12:17:59.999Z,2022-01-01T12:17:00Z,46976.80000000,46989.00000000,46955.51000000,46961.84000000,12.65056000,,2022
2022-01-01T12:18:59.999Z,2022-01-01T12:18:00Z,46961.85000000,46961.85000000,46900.46000000,46940.52000000,5.38633000,,2022
2022-01-01T12:19:59.999Z,2022-01-01T12:19:00Z,46940.52000000,46972.84000000,46940.51000000,46946.96000000,13.01445000,,2022
2022-01-01T12:20:59.999Z,2022-01-01T12:20:00Z,46946.96000000,46958.34000000,46933.42000000,46950.21000000,3.23538000,,2022
2022-01-01T12:21:59.999Z,2022-01-01T12:21:00Z,46950.22000000,46972.84000000,46950.00000000,46972.83000000,3.75449000,,2022
2022-01-01T12:22:59.999Z,2022-01-01T12:22:00Z,46972.84000000,46979.11000000,46952.40000000,46963.46000000,4.21195000,,2022
2022-01-01T12:23:59.999Z,2022-01-01T12:23:00Z,46963.47000000,46963.47000000,46924.06000000,46924.06000000,9.62776000,,2022
2022-01-01T12:24:59.999Z,2022-01-01T12:24:00Z,46924.07000000,46940.97000000,46910.62000000,46934.25000000,8.60081000,,2022
2022-01-01T12:25:59.999Z,2022-01-01T12:25:00Z,46935.16000000,46944.29000000,46928.75000000,46930.98000000,4.78969000,,2022
2022-01-01T12:26:59.999Z,2022-01-01T12:26:00Z,46930.98000000,46930.99000000,46884.87000000,46884.87000000,5.94503000,,2022
2022-01-01T12:27:59.999Z,2022-01-01T12:27:00Z,46884.88000000,46920.00000000,46884.87000000,46910.12000000,3.40208000,,2022
2022-01-01T12:28:59.999Z,2022-01-01T12:28:00Z,46910.11000000,46936.60000000,46906.50000000,46936.60000000,6.56383000,,2022
2022-01-01T12:29:59.999Z,2022-01-01T12:29:00Z,46936.60000000,46959.98000000,46929.99000000,46959.51000000,8.72813000,,2022
2022-01-01T12:30:59.999Z,2022-01-01T12:30:00Z,46959.51000000,47000.00000000,46941.20000000,47000.00000000,20.25780000,,2022
2022-01-01T12:31:59.999Z,2022-01-01T12:31:00Z,46999.99000000,47089.65000000,46999.99000000,47088.33000000,36.06360000,,2022
2022-01-01T12:32:59.999Z,2022-01-01T12:32:00Z,47088.34000000,47150.48000000,47063.26000000,47074.40000000,62.66813000,,2022
2022-01-01T12:33:59.999Z,2022-01-01T12:33:00Z,47074.40000000,47074.41000000,47033.98000000,47039.16000000,6.34280000,,2022
2022-01-01T12:34:59.999Z,2022-01-01T12:34:00Z,47039.16000000,47052.58000000,47020.31000000,47043.85000000,11.25399000,,2022
2022-01-01T12:35:59.999Z,2022-01-01T12:35:00Z,47043.85000000,47058.43000000,47024.46000000,47024.47000000,5.10372000,,2022
2022-01-01T12:36:59.999Z,2022-01-01T12:36:00Z,47024.46000000,47037.08000000,47024.40000000,47035.57000000,6.73842000,,2022
2022-01-01T12:37:59.999Z,2022-01-01T12:37:00Z,47035.56000000,47059.27000000,47035.56000000,47054.65000000,6.51313000,,2022
2022-01-01T12:38:59.999Z,2022-01-01T12:38:00Z,47054.66000000,47054.66000000,47023.25000000,47042.92000000,9.63818000,,2022
2022-01-01T12:39:59.999Z,2022-01-01T12:39:00Z,47042.93000000,47046.83000000,47011.13000000,47035.80000000,10.53913000,,2022
2022-01-01T12:40:59.999Z,2022-01-01T12:40:00Z,47035.80000000,47062.37000000,47023.54000000,47032.85000000,9.13843000,,2022
2022-01-01T12:41:59.999Z,2022-01-01T12:41:00Z,47032.84000000,47050.49000000,47020.03000000,47020.03000000,17.30293000,,2022
2022-01-01T12:42:59.999Z,2022-01-01T12:42:00Z,47020.03000000,47049.62000000,47020.02000000,47037.80000000,5.47364000,,2022
2022-01-01T12:43:59.999Z,2022-01-01T12:43:00Z,47037.80000000,47037.81000000,47025.00000000,47025.01000000,8.25910000,,2022
2022-01-01T12:44:59.999Z,2022-01-01T12:44:00Z,47025.00000000,47025.01000000,47008.32000000,47008.32000000,7.25546000,,2022
2022-01-01T12:45:59.999Z,2022-01-01T12:45:00Z,47008.32000000,47037.58000000,47007.01000000,47037.57000000,7.16915000,,2022
2022-01-01T12:46:59.999Z,2022-01-01T12:46:00Z,47037.57000000,47049.50000000,47024.60000000,47049.49000000,9.65547000,,2022
2022-01-01T12:47:59.999Z,2022-01-01T12:47:00Z,47049.50000000,47069.49000000,47049.49000000,47069.45000000,6.96038000,,2022
2022-01-01T12:48:59.999Z,2022-01-01T12:48:00Z,47069.44000000,47069.49000000,47055.39000000,47068.27000000,6.12893000,,2022
2022-01-01T12:49:59.999Z,2022-01-01T12:49:00Z,47068.26000000,47100.00000000,47068.26000000,47099.99000000,7.40872000,,2022
2022-01-01T12:50:59.999Z,2022-01-01T12:50:00Z,47099.99000000,47128.43000000,47099.99000000,47111.10000000,9.00864000,,2022
2022-01-01T12:51:59.999Z,2022-01-01T12:51:00Z,47111.11000000,47111.11000000,47096.73000000,47105.96000000,7.90026000,,2022
2022-01-01T12:52:59.999Z,2022-01-01T12:52:00Z,47105.96000000,47133.78000000,47105.79000000,47115.72000000,6.72720000,,2022
2022-01-01T12:53:59.999Z,2022-01-01T12:53:00Z,47115.72000000,47129.43000000,47068.27000000,47071.83000000,11.15165000,,2022
2022-01-01T12:54:59.999Z,2022-01-01T12:54:00Z,47073.60000000,47086.21000000,47056.24000000,47081.30000000,6.26925000,,2022
2022-01-01T12:55:59.999Z,2022-01-01T12:55:00Z,47081.30000000,47081.30000000,47050.00000000,47050.01000000,4.99886000,,2022
2022-01-01T12:56:59.999Z,2022-01-01T12:56:00Z,47050.02000000,47072.38000000,47039.70000000,47065.82000000,5.71343000,,2022
2022-01-01T12:57:59.999Z,2022-01-01T12:57:00Z,47065.83000000,47087.25000000,47065.04000000,47065.05000000,4.60219000,,2022
2022-01-01T12:58:59.999Z,2022-01-01T12:58:00Z,47065.04000000,47126.21000000,47065.04000000,47122.25000000,5.46130000,,2022
2022-01-01T12:59:59.999Z,2022-01-01T12:59:00Z,47122.25000000,47122.25000000,47073.22000000,47074.05000000,8.44505000,,2022
2022-01-01T13:00:59.999Z,2022-01-01T13:00:00Z,47074.05000000,47150.00000000,47074.05000000,47136.10000000,12.25637000,,2022
2022-01-01T13:01:59.999Z,2022-01-01T13:01:00Z,47136.11000000,47147.96000000,47125.39000000,47146.67000000,4.47383000,,2022
2022-01-01T13:02:59.999Z,2022-01-01T13:02:00Z,47146.66000000,47150.00000000,47126.26000000,47143.48000000,6.57755000,,2022
2022-01-01T13:03:59.999Z,2022-01-01T13:03:00Z,47143.48000000,47143.93000000,47057.28000000,47068.18000000,12.80952000,,2022
2022-01-01T13:04:59.999Z,2022-01-01T13:04:00Z,47068.18000000,47075.68000000,47034.55000000,47038.06000000,8.26186000,,2022
2022-01-01T13:05:59.999Z,2022-01-01T13:05:00Z,47038.06000000,47043.72000000,47021.79000000,47043.72000000,6.04408000,,2022
2022-01-01T13:06:59.999Z,2022-01-01T13:06:00Z,47043.72000000,47073.05000000,47043.71000000,47065.23000000,3.14310000,,2022
2022-01-01T13:07:59.999Z,2022-01-01T13:07:00Z,47065.23000000,47065.23000000,47043.71000000,47045.93000000,6.87552000,,2022
2022-01-01T13:08:59.999Z,2022-01-01T13:08:00Z,47045.93000000,47047.18000000,47028.51000000,47045.43000000,3.76368000,,2022
2022-01-01T13:09:59.999Z,2022-01-01T13:09:00Z,47045.44000000,47050.49000000,47040.03000000,47041.87000000,2.36575000,,2022
2022-01-01T13:10:59.999Z,2022-01-01T13:10:00Z,47041.88000000,47067.37000000,47041.87000000,47055.89000000,6.95841000,,2022
2022-01-01T13:11:59.999Z,2022-01-01T13:11:00Z,47055.90000000,47079.99000000,47055.76000000,47066.78000000,4.27695000,,2022
